age,gender,race,marital_status,occupation,work_class,final_weight,education,education_num,relationship,capital_gain,capital_loss,hours_per_week,native_country,class
"(30, 35)",Male,*,*,Craft-repair,Private,314646,9th,5,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,209184,Bachelors,13,Husband,0,0,40,Puerto-Rico,<=50K
"(30, 35)",Male,*,*,Other-service,Private,45522,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Local-gov,87310,HS-grad,9,Husband,0,0,41,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,124187,11th,7,Not-in-family,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,207668,Bachelors,13,Husband,15024,0,45,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-not-inc,33308,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,158420,Bachelors,13,Not-in-family,0,0,50,Iran,<=50K
"(30, 35)",Male,*,*,Farming-fishing,Self-emp-not-inc,174463,Assoc-voc,11,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,154935,Assoc-acdm,12,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,516337,11th,7,Husband,0,0,40,Mexico,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,198068,HS-grad,9,Not-in-family,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,137606,HS-grad,9,Husband,5013,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,183356,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,152940,Assoc-acdm,12,Own-child,0,0,30,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,49923,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,140011,Assoc-voc,11,Husband,0,0,53,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,156464,Masters,14,Not-in-family,0,0,45,United-States,>50K
"(30, 35)",Male,*,*,Transport-moving,Local-gov,194325,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,163392,HS-grad,9,Husband,0,0,48,United-States,>50K
"(30, 35)",Male,*,*,Transport-moving,Private,1184622,Some-college,10,Husband,0,0,35,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,340940,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Self-emp-not-inc,235237,Some-college,10,Husband,0,0,60,United-States,>50K
"(30, 35)",Male,*,*,Other-service,Private,153078,Bachelors,13,Not-in-family,0,0,40,South,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,181091,Bachelors,13,Husband,0,1977,45,United-States,>50K
"(30, 35)",Male,*,*,Adm-clerical,Private,113364,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,214635,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,194141,HS-grad,9,Own-child,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,209808,Some-college,10,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Private,176992,Masters,14,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Adm-clerical,Private,91964,Some-college,10,Other-relative,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,56701,Bachelors,13,Husband,15024,0,75,United-States,>50K
"(30, 35)",Male,*,*,Other-service,State-gov,230224,Assoc-acdm,12,Husband,0,0,35,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Self-emp-not-inc,349148,Some-college,10,Husband,0,0,48,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,State-gov,34104,Masters,14,Husband,7688,0,38,United-States,>50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,158416,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,342458,Assoc-acdm,12,Not-in-family,0,0,56,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,172403,HS-grad,9,Not-in-family,0,0,30,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,303867,HS-grad,9,Not-in-family,0,0,44,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,164748,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,172664,Some-college,10,Husband,0,0,70,United-States,>50K
"(30, 35)",Male,*,*,Exec-managerial,Private,123253,Bachelors,13,Husband,0,0,55,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Self-emp-not-inc,173314,Assoc-voc,11,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,34572,Assoc-voc,11,Husband,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,149184,Bachelors,13,Husband,0,0,45,United-States,>50K
"(30, 35)",Male,*,*,Sales,Self-emp-not-inc,257295,Some-college,10,Other-relative,0,2258,40,South,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,177675,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Local-gov,177675,Bachelors,13,Husband,0,0,55,United-States,>50K
"(30, 35)",Male,*,*,Other-service,Private,94041,HS-grad,9,Husband,0,0,25,Ireland,<=50K
"(30, 35)",Male,*,*,Farming-fishing,Private,120460,Some-college,10,Husband,0,0,50,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Self-emp-not-inc,174789,Bachelors,13,Husband,0,0,50,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Private,260782,Some-college,10,Husband,0,0,41,United-States,>50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,192644,HS-grad,9,Unmarried,0,0,35,Puerto-Rico,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,220148,HS-grad,9,Husband,0,1848,50,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Private,381645,Bachelors,13,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Private,216361,Some-college,10,Husband,0,0,16,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,213722,Some-college,10,Not-in-family,0,0,50,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Private,249550,Some-college,10,Not-in-family,0,0,44,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,381153,Some-college,10,Husband,15024,0,56,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Private,459465,Some-college,10,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Self-emp-not-inc,353881,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,174704,11th,7,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Private,273818,Some-college,10,Husband,0,0,55,Mexico,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,72630,Bachelors,13,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,292465,9th,5,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,195860,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,221762,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,265807,Some-college,10,Not-in-family,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,178951,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,133602,Bachelors,13,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,420749,Assoc-acdm,12,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,State-gov,190290,Bachelors,13,Husband,0,0,38,United-States,>50K
"(30, 35)",Male,*,*,Machine-op-inspct,Self-emp-not-inc,45796,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,State-gov,304212,HS-grad,9,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,346122,Assoc-acdm,12,Husband,5013,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Federal-gov,193246,Bachelors,13,Husband,0,0,42,United-States,>50K
"(30, 35)",Male,*,*,Sales,Self-emp-not-inc,243665,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,103596,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-inc,202153,Masters,14,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,126950,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,204461,Bachelors,13,Husband,0,0,55,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Local-gov,210164,Some-college,10,Husband,0,1740,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,106753,Assoc-voc,11,Husband,0,1740,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Self-emp-not-inc,90614,HS-grad,9,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,162604,HS-grad,9,Other-relative,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Farming-fishing,Private,153471,HS-grad,9,Not-in-family,0,0,35,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,349028,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,154843,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Farming-fishing,Private,93206,5th-6th,3,Husband,0,0,40,Philippines,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,157747,Some-college,10,Husband,7298,0,40,United-States,>50K
"(30, 35)",Male,*,*,Sales,Self-emp-inc,133861,Assoc-voc,11,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,297094,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Federal-gov,339388,Assoc-acdm,12,Unmarried,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,34572,Bachelors,13,Husband,0,0,55,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,382764,Bachelors,13,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,188403,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,271276,HS-grad,9,Husband,0,0,80,United-States,>50K
"(30, 35)",Male,*,*,Transport-moving,Private,34574,HS-grad,9,Husband,0,0,43,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,221396,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,213750,Some-college,10,Not-in-family,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Private,351187,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,34080,Some-college,10,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Exec-managerial,Private,295117,Bachelors,13,Husband,0,0,40,England,>50K
"(30, 35)",Male,*,*,Adm-clerical,Private,206541,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,108023,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,204042,Some-college,10,Not-in-family,0,0,55,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,87054,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,268575,HS-grad,9,Unmarried,0,0,40,Vietnam,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,176711,Assoc-acdm,12,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,394727,10th,6,Unmarried,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,State-gov,443546,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,292217,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-not-inc,523095,Some-college,10,Not-in-family,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,316470,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,204052,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,116539,Bachelors,13,Husband,0,1887,55,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Private,56026,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,273287,Some-college,10,Not-in-family,0,0,40,Jamaica,<=50K
"(30, 35)",Male,*,*,Sales,Self-emp-not-inc,77209,HS-grad,9,Husband,0,1902,60,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-not-inc,229741,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,324546,Some-college,10,Husband,0,0,39,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,477106,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,172304,Assoc-voc,11,Husband,0,0,55,United-States,<=50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,167063,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,269654,Bachelors,13,Not-in-family,0,0,48,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,34104,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,86492,HS-grad,9,Not-in-family,0,0,87,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,State-gov,208785,Some-college,10,Not-in-family,10520,0,40,United-States,>50K
"(30, 35)",Male,*,*,Sales,Private,67072,HS-grad,9,Husband,0,0,50,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-not-inc,181087,Assoc-voc,11,Husband,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,50276,Bachelors,13,Not-in-family,27828,0,40,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Private,177216,Prof-school,15,Husband,0,1740,40,Haiti,<=50K
"(30, 35)",Male,*,*,Craft-repair,Federal-gov,112115,Some-college,10,Other-relative,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,342730,Some-college,10,Husband,0,0,52,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Private,403552,HS-grad,9,Not-in-family,0,0,32,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,204470,Masters,14,Husband,0,0,50,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Local-gov,356689,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,213226,HS-grad,9,Not-in-family,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,325658,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,91811,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,144949,10th,6,Husband,0,0,45,United-States,>50K
"(30, 35)",Male,*,*,Tech-support,Local-gov,357954,Assoc-acdm,12,Not-in-family,0,0,20,United-States,<=50K
"(30, 35)",Male,*,*,Farming-fishing,Self-emp-not-inc,190290,HS-grad,9,Husband,0,0,40,Italy,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,111567,Masters,14,Husband,0,1902,45,Germany,>50K
"(30, 35)",Male,*,*,Exec-managerial,Self-emp-inc,40444,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,198660,Bachelors,13,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Tech-support,Private,177675,Bachelors,13,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Transport-moving,Self-emp-not-inc,270889,HS-grad,9,Not-in-family,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,State-gov,295589,Some-college,10,Own-child,0,0,35,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,209768,Bachelors,13,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-not-inc,114639,Assoc-voc,11,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,506858,Assoc-voc,11,Husband,0,0,32,United-States,>50K
"(30, 35)",Male,*,*,Transport-moving,Private,173495,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,113364,HS-grad,9,Not-in-family,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,115488,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,154227,Assoc-voc,11,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Self-emp-not-inc,281030,HS-grad,9,Unmarried,0,0,66,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,182691,HS-grad,9,Own-child,0,0,44,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,291052,Some-college,10,Husband,0,2051,40,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,345122,Prof-school,15,Not-in-family,14084,0,50,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Private,127384,Assoc-voc,11,Husband,0,0,55,United-States,>50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,363296,HS-grad,9,Unmarried,0,0,72,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,159187,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Farming-fishing,Self-emp-not-inc,24961,HS-grad,9,Husband,0,0,80,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,454508,Bachelors,13,Husband,0,0,65,Iran,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,48588,Some-college,10,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Local-gov,173005,Bachelors,13,Husband,0,1848,45,United-States,>50K
"(30, 35)",Male,*,*,Exec-managerial,Private,238912,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,155781,Bachelors,13,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Local-gov,115488,Bachelors,13,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,State-gov,198211,Some-college,10,Not-in-family,0,0,38,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Self-emp-not-inc,319280,Assoc-acdm,12,Not-in-family,0,0,80,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,32732,HS-grad,9,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,604506,HS-grad,9,Own-child,0,0,72,Mexico,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,222654,Bachelors,13,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,186932,Bachelors,13,Husband,0,0,70,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,236861,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,245378,10th,6,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,229636,Some-college,10,Husband,0,0,45,Mexico,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,111363,Bachelors,13,Husband,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,131584,HS-grad,9,Husband,7298,0,40,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Private,187560,Prof-school,15,Husband,3908,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Private,118161,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Self-emp-not-inc,152109,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,227282,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,182237,Assoc-acdm,12,Husband,4386,0,45,United-States,>50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,213887,Some-college,10,Unmarried,0,0,45,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,341346,11th,7,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Adm-clerical,Private,110643,Masters,14,Husband,4386,0,40,United-States,>50K
"(30, 35)",Male,*,*,Farming-fishing,Private,193598,Preschool,1,Not-in-family,0,0,40,Mexico,<=50K
"(30, 35)",Male,*,*,Craft-repair,Self-emp-not-inc,204052,HS-grad,9,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Prof-specialty,Private,345122,Prof-school,15,Husband,0,0,50,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,152940,Some-college,10,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Protective-serv,Local-gov,177675,Some-college,10,Not-in-family,0,0,50,United-States,>50K
"(30, 35)",Male,*,*,Farming-fishing,Private,213887,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Other-service,Private,243988,5th-6th,3,Husband,0,0,40,Mexico,<=50K
"(30, 35)",Male,*,*,Other-service,Private,118710,Assoc-voc,11,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Local-gov,224185,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Handlers-cleaners,Private,213722,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,153588,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,381583,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,345360,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,151773,Some-college,10,Husband,0,0,40,United-States,>50K
"(30, 35)",Male,*,*,Craft-repair,Private,318647,11th,7,Not-in-family,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Transport-moving,Private,80145,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Prof-specialty,Private,197672,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Craft-repair,Private,210562,Assoc-voc,11,Own-child,0,0,46,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,121308,Some-college,10,Own-child,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,231263,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,Private,347166,HS-grad,9,Not-in-family,0,0,60,United-States,<=50K
"(30, 35)",Male,*,*,Machine-op-inspct,Private,31573,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Sales,Private,150570,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(30, 35)",Male,*,*,Exec-managerial,State-gov,75755,Doctorate,16,Husband,7298,0,55,United-States,>50K
"(30, 35)",Male,*,*,Tech-support,Private,183778,Bachelors,13,Not-in-family,0,0,45,United-States,<=50K
